Transporteur;Gare origine;Gare origine - code UIC;Gare destination;Gare destination - code UIC;Classe;Profil tarifaire;Prix minimum;Prix maximum
TGV INOUI;TOURS;87571000;MARNE LA VALLEE CHESSY;87111849;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;LYON PART DIEU;87723197;CHATELLERAULT;87575142;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;MACON LOCHE TGV;87725705;MASSY TGV;87393702;1;Tarif Elève - Etudiant - Apprenti;27.2;27.2
TGV INOUI;LYON PART DIEU;87723197;MONTPELLIER SUD DE FRANCE;87688887;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;ARLES;87753657;MARSEILLE ST CHARLES;87751008;1;Tarif Réglementé;27.77;27.77
TGV INOUI;LYON PART DIEU;87723197;SENS;87683003;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;MORCENX;87673103;ST JEAN DE LUZ CIBOURE;87677120;1;Tarif Réglementé;27.77;27.77
TGV INOUI;LYON PART DIEU;87723197;TOUL;87141044;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;BREST;87474007;AIME LA PLAGNE;87741769;1;Tarif Elève - Etudiant - Apprenti;28.0;28.0
TGV INOUI;LYON PERRACHE;87722025;MONTPELLIER SUD DE FRANCE;87688887;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;BREST;87474007;CHAMBERY CHALLES LES EAUX;87741009;1;Tarif Elève - Etudiant - Apprenti;28.0;28.0
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;ECOLE VALENTIN;87710731;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;BREST;87474007;ST AVRE - LA CHAMBRE;87741306;1;Tarif Elève - Etudiant - Apprenti;28.0;28.0
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;MARSEILLE BLANCARDE;87751081;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;BREST;87474007;ST JEAN DE MAURIENNE ARVAN;87742320;1;Tarif Elève - Etudiant - Apprenti;28.0;28.0
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;MIRAMAS;87753004;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;MORLAIX;87474338;MOUTIERS SALINS BRIDES L BAINS;87741728;1;Tarif Elève - Etudiant - Apprenti;28.0;28.0
TGV INOUI;MACON LOCHE TGV;87725705;ORANGE;87765107;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;ST MALO;87478107;1;Tarif Elève - Etudiant - Apprenti;28.0;28.0
TGV INOUI;MACON LOCHE TGV;87725705;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;RENNES;87471003;NIMES PONT DU GARD;87703975;1;Tarif Elève - Etudiant - Apprenti;28.0;28.0
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;LE CREUSOT - MONTCEAU TGV;87694109;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;ST AVRE - LA CHAMBRE;87741306;QUIMPER;87474098;1;Tarif Elève - Etudiant - Apprenti;28.0;28.0
TGV INOUI;MARSEILLE ST CHARLES;87751008;NARBONNE;87781104;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;ST MAIXENT DEUX SEVRES;87485490;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;1;Tarif Elève - Etudiant - Apprenti;28.0;28.0
TGV INOUI;MASSY TGV;87393702;CHATELLERAULT;87575142;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;BOURG EN BRESSE;87743005;1;Tarif Elève - Etudiant - Apprenti;28.2;28.2
TGV INOUI;MASSY TGV;87393702;FUTUROSCOPE;87324095;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;DAX;87673202;BIGANOS FACTURE;87582478;1;Tarif Avantage;9.2;28.5
TGV INOUI;MASSY TGV;87393702;MEUSE TGV;87147322;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;ROSPORDEN;87474155;VANNES;87476606;1;Tarif Avantage;13.6;28.5
TGV INOUI;METZ VILLE;87192039;PARIS EST;87113001;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;ANGERS ST LAUD;87484006;NANTES;87481002;1;Tarif Réglementé;28.78;28.78
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;MONTAUBAN VILLE BOURBON;87611244;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;BEZIERS;87781005;CARCASSONNE;87615286;1;Tarif Réglementé;28.78;28.78
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;NANTES;87481002;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;DAX;87673202;HENDAYE;87677005;1;Tarif Réglementé;28.78;28.78
TGV INOUI;MONTPELLIER SUD DE FRANCE;87688887;TGV HAUTE PICARDIE;87313882;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;LE HAVRE;87413013;ROUEN RIVE DROITE;87411017;1;Tarif Réglementé;28.78;28.78
TGV INOUI;MULHOUSE VILLE;87182063;NANCY;87141002;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;RUFFEC CHARENTE;87583849;CHATELLERAULT;87575142;1;Tarif Réglementé;28.78;28.78
TGV INOUI;NANCY;87141002;PARIS GARE DE LYON;87686006;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;VERSAILLES CHANTIERS;87393009;MANTES LA JOLIE TGV;87514596;1;Tarif Réglementé;28.78;28.78
TGV INOUI;NANCY;87141002;PARIS NORD;87271007;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;AVIGNON CENTRE;87765008;LE TEIL;87764472;1;Tarif Normal;9.1;29.0
TGV INOUI;NIMES;87775007;LYON PART DIEU;87723197;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;CLUSES  74;87746370;1;Tarif Avantage;9.2;29.0
TGV INOUI;NIMES;87775007;LYON-SAINT EXUPERY TGV;87762906;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;MORCENX;87673103;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;1;Tarif Elève - Etudiant - Apprenti;29.0;29.0
TGV INOUI;PARIS AUSTERLITZ;87547000;CHATELLERAULT;87575142;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;ARLES;87753657;ORANGE;87765107;1;Tarif Normal;8.1;29.5
TGV INOUI;PARIS EST;87113001;CHARLEVILLE MEZIERES;87172007;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;HAZEBROUCK;87286302;ARRAS;87342014;1;Tarif Normal;13.2;29.5
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;CHATELLERAULT;87575142;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;BELFORT-MONTBELIARD TGV;87300822;MASSY PALAISEAU;87393579;1;Tarif Elève - Etudiant - Apprenti;29.6;29.6
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;VITRE;87471508;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;BELFORT-MONTBELIARD TGV;87300822;VERSAILLES CHANTIERS;87393009;1;Tarif Elève - Etudiant - Apprenti;29.6;29.6
TGV INOUI;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;FUTUROSCOPE;87324095;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;LEPIN LE LAC LA BAUCHE;87741439;ALBERTVILLE;87741645;1;Tarif Réglementé;29.8;29.8
TGV INOUI;PARIS NORD;87271007;SEDAN;87172254;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;LEPIN LE LAC LA BAUCHE;87741439;LANDRY;87741777;1;Tarif Réglementé;29.8;29.8
TGV INOUI;PARIS NORD;87271007;ST OMER;87281444;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;MONTPELLIER SUD DE FRANCE;87688887;NARBONNE;87781104;1;Tarif Réglementé;29.8;29.8
TGV INOUI;RIVES;87747246;LE CREUSOT - MONTCEAU TGV;87694109;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;ST MAIXENT DEUX SEVRES;87485490;LA ROCHELLE VILLE;87485003;1;Tarif Réglementé;29.8;29.8
TGV INOUI;SURGERES;87485227;VENDOME VILLIERS SUR LOIR;87571216;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;NANCY;87141002;SAVERNE;87212225;1;Tarif Avantage;7.8;30.0
TGV INOUI;TOULON;87755009;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;ANNEMASSE;87745497;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Normal;8.9;30.0
TGV INOUI;VALENCE VILLE;87761007;LES ARCS DRAGUIGNAN;87755447;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;AVIGNON TGV;87318964;MONTELIMAR GARE SNCF;87764001;1;Tarif Normal;9.1;30.0
TGV INOUI;MARSEILLE BLANCARDE;87751081;HYERES;87755629;1;Tarif Réglementé;27.77;27.77
TGV INOUI;CAEN;87444000;CARENTAN;87447243;1;Tarif Normal;9.1;30.0
TGV INOUI;PAU;87672006;MORCENX;87673103;1;Tarif Réglementé;27.77;27.77
TGV INOUI;NIMES;87775007;ORANGE;87765107;1;Tarif Normal;9.1;30.0
TGV INOUI;PAU;87672006;TARBES;87671008;1;Tarif Normal;8.1;28.0
TGV INOUI;ANCENIS;87481192;LA ROCHE SUR YON;87486019;1;Tarif Avantage;9.2;30.0
TGV INOUI;ST ETIENNE CHATEAUCREUX;87726000;LYON PERRACHE;87722025;1;Tarif Normal;27.0;28.0
TGV INOUI;TOURS;87571000;LES AUBRAIS;87543017;1;Tarif Avantage;9.2;30.0
TGV INOUI;ANNEMASSE;87745497;QUIMPER;87474098;1;Tarif Elève - Etudiant - Apprenti;28.0;28.0
TGV INOUI;AVIGNON CENTRE;87765008;MONTPELLIER SUD DE FRANCE;87688887;1;Tarif Avantage;10.0;30.0
TGV INOUI;BORDEAUX ST JEAN;87581009;ALBERTVILLE;87741645;1;Tarif Elève - Etudiant - Apprenti;28.0;28.0
TGV INOUI;MULHOUSE VILLE;87182063;SELESTAT;87214056;1;Tarif Avantage;10.0;30.0
TGV INOUI;BREST;87474007;ALBERTVILLE;87741645;1;Tarif Elève - Etudiant - Apprenti;28.0;28.0
TGV INOUI;MANTES LA JOLIE;87381509;ROUEN RIVE DROITE;87411017;1;Tarif Avantage;10.5;30.0
TGV INOUI;LA BAULE ESCOUBLAC;87481754;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;1;Tarif Elève - Etudiant - Apprenti;28.0;28.0
TGV INOUI;MANTES LA JOLIE TGV;87514596;ROUEN RIVE DROITE;87411017;1;Tarif Avantage;10.5;30.0
TGV INOUI;LE CROISIC;87481788;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;1;Tarif Elève - Etudiant - Apprenti;28.0;28.0
TGV INOUI;MASSY TGV;87393702;ROUEN RIVE DROITE;87411017;1;Tarif Avantage;10.5;30.0
TGV INOUI;MORLAIX;87474338;AIME LA PLAGNE;87741769;1;Tarif Elève - Etudiant - Apprenti;28.0;28.0
TGV INOUI;LORIENT;87476002;QUIMPER;87474098;1;Tarif Normal;12.2;30.0
TGV INOUI;MORLAIX;87474338;SALLANCHES-COMBLOUX-MEGEVE;87746438;1;Tarif Elève - Etudiant - Apprenti;28.0;28.0
TGV INOUI;AGEN;87586008;MONTPELLIER SUD DE FRANCE;87688887;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;MORLAIX;87474338;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Elève - Etudiant - Apprenti;28.0;28.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;BOURG EN BRESSE;87743005;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;ST BRIEUC;87473009;1;Tarif Elève - Etudiant - Apprenti;28.0;28.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;LYON-SAINT EXUPERY TGV;87762906;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;PORNICHET;87481747;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;1;Tarif Elève - Etudiant - Apprenti;28.0;28.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;PERPIGNAN;87784009;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;QUIMPER;87474098;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Elève - Etudiant - Apprenti;28.0;28.0
TGV INOUI;ANGOULEME;87583005;LOURDES;87671339;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;ST AVRE - LA CHAMBRE;87741306;MORLAIX;87474338;1;Tarif Elève - Etudiant - Apprenti;28.0;28.0
TGV INOUI;ANGOULEME;87583005;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;BOURG EN BRESSE;87743005;1;Tarif Elève - Etudiant - Apprenti;28.2;28.2
TGV INOUI;ARRAS;87342014;ST RAPHAEL VALESCURE;87757526;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;DAX;87673202;BIARRITZ;87673400;1;Tarif Normal;8.1;28.5
TGV INOUI;AVIGNON CENTRE;87765008;LE CREUSOT - MONTCEAU TGV;87694109;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;NANTES;87481002;ST NAZAIRE;87481705;1;Tarif Normal;8.1;28.5
TGV INOUI;AVIGNON TGV;87318964;MENTON;87756486;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;SAUMUR;87487603;ST PIERRE DES CORPS;87571240;1;Tarif Normal;8.1;28.5
TGV INOUI;BESANCON VIOTTE;87718007;AVIGNON CENTRE;87765008;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;BREST;87474007;MORLAIX;87474338;1;Tarif Normal;12.2;28.5
TGV INOUI;BESANCON VIOTTE;87718007;BOURG ST MAURICE;87741793;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;NANCY;87141002;SARREBOURG;87215012;1;Tarif Réglementé;28.78;28.78
TGV INOUI;BESANCON VIOTTE;87718007;PARIS GARE DE LYON;87686006;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;MIRAMAS;87753004;ORANGE;87765107;1;Tarif Avantage;7.8;29.0
TGV INOUI;BORDEAUX ST JEAN;87581009;LANDRY;87741777;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;MONACO MONTE CARLO;87756403;LES ARCS DRAGUIGNAN;87755447;1;Tarif Avantage;7.8;29.0
TGV INOUI;BORDEAUX ST JEAN;87581009;MOUTIERS SALINS BRIDES L BAINS;87741728;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;ORANGE;87765107;1;Tarif Avantage;7.8;29.0
TGV INOUI;CHAMPAGNE-ARDENNE;87171926;LYON PERRACHE;87722025;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;ST AVRE - LA CHAMBRE;87741306;1;Tarif Normal;8.1;29.0
TGV INOUI;DIJON VILLE;87713040;AVIGNON TGV;87318964;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;LENS;87345025;ST OMER;87281444;1;Tarif Normal;9.1;29.0
TGV INOUI;FORBACH;87193003;PARIS GARE DE LYON;87686006;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;MEUSE TGV;87147322;LORRAINE TGV;87142109;1;Tarif Avantage;9.2;29.0
TGV INOUI;FUTUROSCOPE;87324095;MONTAUBAN VILLE BOURBON;87611244;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;MOUTIERS SALINS BRIDES L BAINS;87741728;BOURG EN BRESSE;87743005;1;Tarif Avantage;10.0;29.0
TGV INOUI;HENDAYE;87677005;ANGOULEME;87583005;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;BESANCON VIOTTE;87718007;MULHOUSE VILLE;87182063;1;Tarif Avantage;12.2;29.0
TGV INOUI;JUVISY;87545244;LA SOUTERRAINE;87592378;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;BELLEGARDE GARE;87745000;THONON LES BAINS;87745646;1;Tarif Normal;13.1;29.0
TGV INOUI;LANNION;87473223;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;LILLE FLANDRES;87286005;PERPIGNAN;87784009;1;Tarif Elève - Etudiant - Apprenti;29.0;29.0
TGV INOUI;LAROCHE MIGENNES;87683268;LE CREUSOT - MONTCEAU TGV;87694109;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;MONTAUBAN VILLE BOURBON;87611244;VENDOME VILLIERS SUR LOIR;87571216;1;Tarif Elève - Etudiant - Apprenti;29.2;29.2
TGV INOUI;LAROCHE MIGENNES;87683268;LYON PERRACHE;87722025;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;TOULOUSE MATABIAU;87611004;VENDOME VILLIERS SUR LOIR;87571216;1;Tarif Elève - Etudiant - Apprenti;29.2;29.2
TGV INOUI;LAROCHE MIGENNES;87683268;LYON-SAINT EXUPERY TGV;87762906;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;METZ VILLE;87192039;SAVERNE;87212225;1;Tarif Réglementé;29.39;29.39
TGV INOUI;LAVAL;87478404;AEROPORT CDG2 TGV ROISSY;87271494;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;BELFORT-MONTBELIARD TGV;87300822;MASSY TGV;87393702;1;Tarif Elève - Etudiant - Apprenti;29.6;29.6
TGV INOUI;LE CREUSOT - MONTCEAU TGV;87694109;SENS;87683003;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;FRASNE;87715136;MONTBARD;87713131;1;Tarif Réglementé;29.8;29.8
TGV INOUI;LILLE EUROPE;87223263;NICE VILLE;87756056;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;LYON PERRACHE;87722025;MACON LOCHE TGV;87725705;1;Tarif Réglementé;29.8;29.8
TGV INOUI;LILLE FLANDRES;87286005;LES ARCS DRAGUIGNAN;87755447;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;MACON LOCHE TGV;87725705;1;Tarif Réglementé;29.8;29.8
TGV INOUI;LIMOGES BENEDICTINS;87592006;JUVISY TGV;87496695;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;NICE VILLE;87756056;LES ARCS DRAGUIGNAN;87755447;1;Tarif Réglementé;29.8;29.8
TGV INOUI;LORRAINE TGV;87142109;PARIS GARE DE LYON;87686006;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;METZ VILLE;87192039;SAVERNE;87212225;1;Tarif Avantage;7.8;30.0
TGV INOUI;LYON PART DIEU;87723197;BELFORT-MONTBELIARD TGV;87300822;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;AVIGNON SUD;87765024;MONTELIMAR GARE SNCF;87764001;1;Tarif Normal;9.1;30.0
TGV INOUI;LYON PART DIEU;87723197;MASSY PALAISEAU;87393579;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;BEZIERS;87781005;MONTPELLIER SAINT-ROCH;87773002;1;Tarif Normal;9.1;30.0
TGV INOUI;LYON PERRACHE;87722025;PARIS GARE DE LYON;87686006;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;BIGANOS FACTURE;87582478;LIBOURNE;87584052;1;Tarif Normal;9.1;30.0
TGV INOUI;LYON PERRACHE;87722025;PARIS NORD;87271007;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;RETHEL;87172270;SEDAN;87172254;1;Tarif Normal;9.1;30.0
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;BELFORT-MONTBELIARD TGV;87300822;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;LAROCHE MIGENNES;87683268;MELUN;87682005;1;Tarif Avantage;9.2;30.0
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;NARBONNE;87781104;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;LILLE EUROPE;87223263;TGV HAUTE PICARDIE;87313882;1;Tarif Avantage;9.2;30.0
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;PARIS EST;87113001;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;AIX LES BAINS - LE REVARD;87741132;SALLANCHES-COMBLOUX-MEGEVE;87746438;1;Tarif Avantage;10.0;30.0
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;THIONVILLE;87191007;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;MASSY PALAISEAU;87393579;ROUEN RIVE DROITE;87411017;1;Tarif Avantage;10.5;30.0
TGV INOUI;MARSEILLE BLANCARDE;87751081;ANNECY;87746008;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;MASSY PALAISEAU;87393579;PARIS EST;87113001;1;Tarif Normal;12.2;30.0
TGV INOUI;MARSEILLE ST CHARLES;87751008;AIX LES BAINS - LE REVARD;87741132;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;MASSY PALAISEAU;87393579;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;1;Tarif Normal;12.2;30.0
TGV INOUI;MARSEILLE ST CHARLES;87751008;BOURG EN BRESSE;87743005;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;MASSY PALAISEAU;87393579;PARIS NORD;87271007;1;Tarif Normal;12.2;30.0
TGV INOUI;MARSEILLE ST CHARLES;87751008;PERPIGNAN;87784009;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;MASSY TGV;87393702;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;1;Tarif Normal;12.2;30.0
TGV INOUI;MASSY PALAISEAU;87393579;ST MALO;87478107;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;RENNES;87471003;REDON;87471300;1;Tarif Normal;14.9;30.0
TGV INOUI;MASSY TGV;87393702;ANCENIS;87481192;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;PLOUARET TREGOR;87473181;LANDERNEAU;87474239;1;Tarif Normal;15.5;30.0
TGV INOUI;MASSY TGV;87393702;LYON PERRACHE;87722025;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;BESANCON - F COMTE TGV;87300863;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;MASSY TGV;87393702;ST MAIXENT DEUX SEVRES;87485490;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;ECOLE VALENTIN;87710731;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;MORCENX;87673103;POITIERS;87575001;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;AGEN;87586008;CHATELLERAULT;87575142;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;NANTES;87481002;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;AGEN;87586008;FUTUROSCOPE;87324095;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;NIMES;87775007;MONTAUBAN VILLE BOURBON;87611244;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;ANGERS ST LAUD;87484006;BREST;87474007;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;NIORT;87485300;PARIS AUSTERLITZ;87547000;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;ANGOULEME;87583005;TARBES;87671008;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;NIORT;87485300;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;ARCACHON;87582668;ST PIERRE DES CORPS;87571240;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;PARIS AUSTERLITZ;87547000;RENNES;87471003;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;AVIGNON CENTRE;87765008;ST PIERRE DES CORPS;87571240;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;PARIS EST;87113001;THIONVILLE;87191007;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;AVIGNON TGV;87318964;MONACO MONTE CARLO;87756403;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;PARIS GARE DE LYON;87686006;BESANCON - F COMTE TGV;87300863;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;AVIGNON TGV;87318964;MOUCHARD;87718833;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;PARIS GARE DE LYON;87686006;CHALON SUR SAONE;87725002;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;BESANCON - F COMTE TGV;87300863;THIONVILLE;87191007;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;RUFFEC CHARENTE;87583849;BAYONNE;87673004;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;BESANCON VIOTTE;87718007;LANDRY;87741777;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;STRASBOURG;87212027;BEAUNE;87713545;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;BEZIERS;87781005;LYON PERRACHE;87722025;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;TOURS;87571000;CHAMPAGNE-ARDENNE;87171926;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;BEZIERS;87781005;LYON-SAINT EXUPERY TGV;87762906;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;ECOLE VALENTIN;87710731;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;BIARRITZ;87673400;RUFFEC CHARENTE;87583849;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;VENDOME VILLIERS SUR LOIR;87571216;ARRAS;87342014;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
TGV INOUI;BREST;87474007;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;1;Tarif Elève - Etudiant - Apprenti;30.0;30.0
